,Jet.PT[0],Jet.PT[1],Jet.PT[2],Jet.PT[3],Jet.Phi[0],Jet.Phi[1],Jet.Phi[2],Jet.Phi[3],Jet.Eta[0],Jet.Eta[1],Jet.Eta[2],Jet.Eta[3],Jet.Mass[0],Jet.Mass[1],Jet.Mass[2],Jet.Mass[3],MissingET.MET,MissingET.Phi,MissingET.Eta,HT,DPhi_J0_J1,DPhi_MET_J0,DPhi_MET_J1,DPhi_MET_J2,DPhi_MET_J3,InvMass_J0_J1,InvMass_J0_J2,InvMass_J0_J3,InvMass_J1_J2,InvMass_J1_J3,InvMass_J2_J3,max_inv_mass
8206,732.49677,626.9826,190.95897,70.667786,2.6003344,-0.89905375,0.6293951,0.14505951,-1.4875844,1.6534747,2.4762263,3.282531,43.400875,32.995388,4.6465974,-1.0789593e-05,21.966218948364258,-1.4353530406951904,-5.183028221130371,1621.1062,-2.7837973,-2.247497860585348,0.5362992882728577,2.064748167991638,1.5804125517606735,3392.3655,2735.0347,2487.5933,562.95294,437.91037,111.371,3392.365478515625
8252,161.09747,80.97716,48.86228,44.9066,-0.20530628,-2.778948,2.425426,2.2176363,-1.4332161,1.3408363,0.113616936,4.1423216,14.173892,7.3665967,9.536743e-07,9.366064,28.461963653564453,2.979722261428833,-4.497885704040527,335.8435,2.5736418,3.0981567690717142,0.5245149771319788,-0.5542962551116943,-0.7620859146118164,481.97827,229.36282,1386.039,104.839355,242.25142,345.14563,1386.0389404296875
8257,187.5209,110.86211,98.683525,69.599045,1.270567,-1.1927243,-0.45273086,-1.4783996,2.6667032,-1.795099,-0.14578089,2.4722564,29.199047,24.739695,3.1490638,16.6667,81.566650390625,3.1278836727142334,-2.9223744869232178,466.6656,2.4632914,-1.8573166131973267,1.9625772873507898,2.70257077017893,1.6769020001040857,1355.7069,562.07526,230.24498,209.05783,733.1834,296.52954,1355.7069091796875
8336,162.74644,123.23125,90.648605,85.78615,-2.346869,0.7507259,1.4507556,-1.4729449,-2.046043,1.7463409,-3.0919995,-1.8000575,8.90907,12.887954,9.4244795,2.2950678,19.732666015625,2.393605947494507,4.37528133392334,462.4124,-3.097595,1.5427103678332728,-1.6428800225257874,-0.9428503513336182,2.416634503995077,964.7834,266.27335,104.789375,1180.7446,616.5678,213.92493,1180.74462890625
8469,442.58047,367.68475,154.39377,145.23383,2.4595954,-1.3181428,0.2830213,0.6536082,1.3783629,-1.7442881,-0.52137965,1.8561686,27.054693,36.15816,32.570774,4.591752,19.553163528442383,-0.5754755735397339,-4.0328850746154785,1109.8928,-2.5054474,3.035071015357971,-0.7426671981811523,0.8584968745708466,1.229083776473999,1991.9862,743.1684,417.89444,471.24463,1414.3342,453.7652,1991.9862060546875
8481,190.7193,118.38152,86.80115,57.08119,-3.1006246,-0.26512936,-0.12142966,-1.7120852,-2.7109077,4.141041,-1.2674154,-2.3740873,18.773035,12.098037,11.829054,6.969704,22.021127700805664,1.4433361291885376,-5.066729545593262,452.98315,-2.8354952,1.7392246166812342,-1.7084654867649078,-1.56476578861475,3.1277639309512537,4625.6587,329.30646,140.62894,1509.1531,2135.9414,131.50665,4625.65869140625
8549,218.10075,209.05205,85.147575,46.653683,1.4858638,-1.513307,3.0269952,-0.8549092,-2.1582134,1.2602558,-0.71483725,-1.5939187,41.509014,10.437092,7.132279,4.6821775,22.76041603088379,0.9205465912818909,4.0995988845825195,558.95404,2.9991708,0.5653172135353088,-2.433853566646576,2.1064485907554626,-1.7754557728767395,1219.1115,290.4292,199.9475,370.452,393.29822,131.27042,1219.1114501953125
8576,184.63078,181.04115,163.62369,106.59967,1.421524,-1.5913785,-1.517791,0.6290441,0.6776852,-2.1666083,-0.79225993,2.7816641,17.963673,20.379782,34.416443,10.30899,16.390317916870117,2.5928053855895996,5.244410514831543,635.8953,3.0129025,-1.171281337738037,2.09900147119631,2.172588888798849,-1.9637612700462341,802.99286,447.85233,371.2181,267.4612,1656.6157,804.6143,1656.61572265625
8638,197.22218,145.77916,133.51047,24.592215,1.0628076,-2.5570579,-1.34209,1.9508272,2.5529377,-1.4464427,2.2607203,1.108513,40.17461,18.378222,1.7008559,3.9656487,25.178510665893555,-3.1195790767669678,-5.413098335266113,501.10403,-2.66332,-2.1007986704455774,0.56252121925354,1.7774890661239624,-1.2127789894687098,1274.375,310.44363,133.23523,883.637,219.99335,134.85478,1274.375
8655,217.91689,177.94453,147.5322,,-0.3937142,2.2430909,-2.6507857,,1.6897229,-1.5097144,0.052718706,,23.823269,31.511509,4.8300347,,56.37398910522461,0.29774007201194763,-3.374969959259033,543.3936,-2.636805,-0.6914542615413666,1.9453507959842682,-2.948525756597519,,1011.7392,461.59003,,350.27417,,,1011.7391967773438
8674,201.95752,185.30153,128.7106,93.77067,-2.0072136,0.97407806,1.5026467,-1.6122891,-1.988629,0.3716723,0.5767287,2.480338,46.742268,-2.6973983e-06,2.2279732,10.477803,18.27568817138672,2.036836624145508,-3.8380157947540283,609.7403,-2.9812918,2.2391350905047815,-1.0627585649490356,-0.5341899394989014,2.6340596119510096,690.3944,625.4714,1273.563,86.761665,418.2322,327.22614,1273.56298828125
8677,287.3365,244.34148,126.779724,29.49759,3.0620518,0.37829107,-1.3494387,2.3560357,1.85143,-2.856129,0.6333,0.5726971,19.266235,21.146759,8.665701,4.7683716e-07,36.33877182006836,-0.574554443359375,3.837834119796753,687.9553,2.6837606,-2.646579090748922,0.9528455138206482,-0.7748842239379883,2.9305901527404785,2811.799,395.59338,142.4456,1013.5469,478.19974,117.92628,2811.799072265625
8794,150.61609,136.98549,43.20133,39.85404,-2.8481956,0.71771544,-0.64879197,0.24218981,3.691031,-0.37314618,3.8734822,1.2418797,22.592978,13.880246,0.0,1.1868435,21.13984489440918,-1.8512362241744995,-5.774263858795166,370.65692,2.7172744,-0.9969593286514282,2.568951666355133,1.2024442553520203,2.0934260338544846,1115.2556,146.86388,287.38998,642.43555,138.28703,148.00464,1115.255615234375
8882,130.24155,71.010895,70.91703,67.02909,-1.7151235,0.96345824,2.3922822,1.6757476,-1.2633942,4.684895,-2.2344432,-0.09556216,19.958956,9.660985,-6.6072494e-06,5.1232514,4.123770236968994,-2.6423118114471436,-7.324272155761719,339.19855,-2.6785817,0.9271882772445679,-2.6774152557002466,-1.2485912481891077,-1.965125862752096,1888.4706,198.31415,219.84547,2256.8193,749.41644,184.13147,2256.8193359375
8898,500.6534,465.92496,292.79517,174.2089,-0.6879759,2.195852,-2.6969342,1.2949276,-0.15972476,1.555798,-0.6193807,-2.5488732,13.387418,17.948568,45.071556,22.80707,56.26947021484375,0.2402009665966034,3.0678298473358154,1433.5824,-2.883828,-0.9281768500804901,1.9556510746479034,-2.937135189771652,1.054726630449295,1338.2806,674.0528,1015.00934,1084.7393,2196.1067,659.6479,2196.106689453125
8948,127.57643,121.28155,74.22155,43.640163,0.9431201,-2.6108856,-0.5601763,2.5177293,3.246202,-1.9945905,0.8101295,0.003541655,16.533669,12.188269,4.075349,2.7630522,8.518220901489258,-1.7206429243087769,-6.098110675811768,366.7197,-2.7291799,2.6637630462646484,-0.8902426958084106,1.1604666113853455,-2.044813100491659,1717.8506,329.15195,378.64365,397.3167,189.00546,123.35325,1717.8505859375
8958,195.58525,151.36993,91.22317,27.491302,-2.765855,0.8192688,0.11276686,-2.0101407,1.5849091,-0.33882657,-0.7850514,-4.466254,16.36453,5.241955,-1.9073486e-06,5.977505,16.99590492248535,-0.8166953325271606,4.873905658721924,465.66968,2.6980615,-1.9491597414016724,1.6359641551971436,0.929462194442749,-1.1934453248977661,510.8508,476.7727,1508.7125,97.23204,516.0816,319.81168,1508.7125244140625
8992,93.77557,89.247314,44.57951,42.002613,2.514124,-0.26864088,-0.9754961,1.4649419,-3.1855652,0.65289634,0.43977958,3.6191998,9.929949,10.06273,7.417734,4.017127,21.216306686401367,-1.8371766805648804,2.9731717109680176,269.605,2.782765,-1.9318847099887293,1.5685358047485352,0.8616805672645569,-2.9810667673694056,637.1018,407.82748,1884.0475,49.110367,273.9585,221.10701,1884.0474853515625
9060,596.5081,453.14462,381.42572,339.51373,-2.5240755,1.3520985,0.72049636,-1.6665598,0.635617,-1.4669036,-0.50303876,-1.1802355,51.89789,40.50833,5.496189,27.473003,49.17691421508789,-0.7513219714164734,3.8421757221221924,1770.592,2.4070115,-1.7727535367012024,2.1034204363822937,1.4718183279037476,-0.9152378439903259,1629.8687,1113.7052,1009.6018,492.4566,794.00836,714.67426,1629.86865234375
9109,59.43366,56.716763,49.068825,38.828583,-1.0611384,1.2831519,2.1450303,-1.8601565,1.9498554,-0.2909465,-3.8871727,0.66275024,3.6595986,9.536743e-07,13.250624,-6.7434956e-07,7.937809944152832,-2.455402135848999,5.8008856773376465,204.04782,-2.3442903,1.394263744354248,-2.544631306325094,-1.6827529112445276,0.5952455997467041,191.76805,1002.8594,76.11741,313.22076,104.730255,427.7445,1002.859375
9161,156.93819,90.61378,52.996212,39.17172,-2.940298,0.50443673,-0.23684151,0.076156445,-3.115956,1.7240363,-3.0673506,-1.2388508,12.349377,8.90911,1.3668864,3.8482132,53.821529388427734,-2.4288926124572754,4.08218240737915,339.7199,2.8384507,-0.5114054679870605,2.9333293437957764,2.1920510977506638,2.505049057304859,1351.4902,178.68127,232.04094,756.12305,250.18205,97.14664,1351.490234375
9193,320.0411,317.2337,64.3016,22.726242,1.3483653,-1.944411,-0.79901147,1.9871418,-1.8735324,2.0311766,-1.2195295,2.4323828,5.1485624,30.198318,11.843045,5.9799595,18.682741165161133,-0.14159004390239716,-3.815404176712036,724.3026,-2.9904091,1.4899553507566452,-1.8028209954500198,-0.657421424984932,2.128731891512871,2289.9656,272.29993,726.63684,716.2456,164.69972,243.87006,2289.965576171875
9216,67.338104,61.102955,43.718597,34.731266,1.8836039,-1.1024215,-0.21947415,2.7367218,-1.3549254,4.419884,-2.242634,-3.0433292,4.855575,7.789607,2.411232,6.7014346,22.897668838500977,-2.8528151512145996,-5.12160587310791,206.89091,2.9860253,-1.546766225491659,1.7503936290740967,2.633340999484062,-0.6936484018908899,1154.9418,106.86802,100.78737,1444.6891,1924.0824,84.46726,1924.0823974609375
9228,472.72577,304.05576,240.65135,73.659966,-2.693407,0.29145744,1.1149623,-1.8381834,-0.57897687,1.8583963,-0.21553858,-0.29058826,10.317792,16.350267,30.268177,0.0,23.589677810668945,2.267179489135742,-4.148950099945068,1091.0928,-2.9848645,1.3225987593280237,-1.9757220447063446,-1.152217149734497,2.1778224150287073,1393.5468,651.63947,164.28824,704.8708,467.6826,267.54163,1393.5467529296875
9235,222.38014,177.31383,131.08109,82.44008,-1.5033772,1.7173903,2.0658844,-0.66387796,0.14537244,-1.4167224,-0.8356018,3.2831204,8.549384,5.3947965e-06,-3.8146973e-06,13.881472,13.390087127685547,-2.305107831954956,3.1127429008483887,613.2151,3.062418,0.8017306327819824,-2.2606871763812464,-1.9121931234942835,1.6412298679351807,524.52026,376.63528,632.12537,104.24318,1276.1298,827.39703,1276.1297607421875
9274,585.05133,408.9986,160.67952,141.7292,-2.5210414,0.34155938,0.86265963,1.3798691,1.6020017,-1.9237431,-0.14128621,-0.5440967,31.06222,17.536034,2.0571454,2.584628,39.99771499633789,-2.010664463043213,3.3160488605499268,1296.4587,-2.8626008,-0.5103769302368164,2.3522238433361053,2.8733240962028503,-2.8926517407046717,2932.628,858.73926,916.62,536.7532,431.8226,98.612366,2932.6279296875
9305,216.66904,144.2188,99.33934,58.548798,-1.4269006,0.92477214,1.9874059,2.7944133,-0.9348887,0.47264898,3.6537607,0.9280575,10.373285,6.264165,9.983389,0.9623266,26.80091094970703,-2.8078296184539795,-4.984991550445557,518.776,-2.3516726,1.3809289932250977,-2.550583545361654,-1.4879497925387781,-0.6809423605548304,423.783,1469.5773,309.52307,576.33386,153.9617,285.05746,1469.5772705078125
9318,564.84454,472.0134,91.60884,47.182804,-2.849321,0.42839104,-0.54908943,0.34347445,-0.9817487,0.8081421,-2.3174305,1.9583952,105.98916,50.993137,13.99653,8.211154,22.937253952026367,-1.7297775745391846,3.5294153690338135,1175.6497,3.0054736,-1.1195433139801025,2.158168613910675,1.1806881427764893,2.073252022266388,1481.6051,545.20123,756.771,971.20703,191.4139,553.26746,1481.6051025390625
9483,212.06178,132.22919,125.96885,33.80314,3.0608952,0.10017727,-0.04179247,2.291417,2.9252021,-1.5690293,-1.0217133,2.8635414,22.23165,1.6657667,0.0,4.097032,10.294578552246094,-2.132727861404419,-5.123861312866211,504.06293,2.960718,-1.0895622412311,2.2329051345586777,2.09093539044261,-1.8590405623065394,1601.7822,1198.9708,69.021736,73.85808,617.5843,461.82346,1601.7822265625
9512,86.93739,76.07167,39.00256,,1.5601608,-1.5979134,0.27296165,,3.8591313,-3.0552125,-2.8179913,,11.868578,5.017648,1.8573749,,28.637046813964844,-2.232067108154297,-4.51370906829834,202.01163,-3.1251113,-2.4909574429141443,0.6341537237167358,2.5050287544727325,,2582.7712,1640.3296,,88.89882,,,2582.771240234375
9515,139.7125,89.90631,80.96678,28.55331,-2.2807832,0.9881587,0.6734407,-1.2570113,2.2885065,-3.5848954,-1.2242457,0.29853898,11.12739,12.138645,2.6973983e-06,3.5624778,12.84730339050293,1.7473750114440918,5.173646450042725,339.1389,3.0142436,2.2550271193133753,-0.75921630859375,-1.0739343166351318,-3.004386305809021,2119.074,634.1355,161.29059,253.27899,358.95334,113.17038,2119.073974609375
9562,297.5313,282.1714,76.111725,63.403446,-2.7203693,-0.15101501,2.1475656,1.2149539,-1.2328545,1.1610713,-0.16529019,0.28299436,18.13259,9.551921,12.413482,9.629584,23.417076110839844,-0.6593407392501831,3.872995615005493,719.2179,-2.5693543,-2.0610285997390747,0.5083257257938385,2.8069063425064087,1.874294638633728,1034.1581,261.26294,343.11697,341.20993,209.98802,73.31341,1034.1580810546875
9622,315.6633,203.58443,63.89301,54.132477,2.3711197,-0.8770657,-0.5633457,0.06978045,-0.50525486,2.0273223,4.089156,1.7309881,18.472326,9.415187,6.826018,5.253582,36.410621643066406,-1.684350848197937,-4.604628086090088,637.2732,-3.035,-2.227714721356527,0.8072851300239563,1.1210051774978638,1.75413129478693,971.0553,1427.2993,430.2559,282.0009,102.03002,178.11794,1427.29931640625
9623,132.25894,124.87595,50.853348,43.999737,2.768018,-0.3982928,-2.4970748,0.06438977,-0.7486085,1.235348,-1.5327972,-4.8080635,-2.6973983e-06,26.147896,1.3486991e-06,3.2359707,17.82209014892578,2.1616714000701904,5.503777503967285,351.98795,-3.1168747,0.606346607208252,-2.559964209794998,1.6244390646563929,-2.097281627357006,395.6926,103.64388,589.7809,330.14676,1521.1019,251.03984,1521.1019287109375
9756,287.98288,148.13774,130.54585,118.583015,-1.5625259,2.3017309,1.2076702,1.4193436,-2.0088098,1.522616,1.6684684,1.027864,23.142477,3.0678763,27.555113,3.0721881,45.323333740234375,-0.3728608191013336,-2.1946654319763184,685.24945,2.4189286,-1.189665049314499,2.674591690301895,1.5805310308933258,1.7922044098377228,1234.4376,1249.4998,883.9127,151.2343,131.31236,91.903824,1249.499755859375
9796,164.33847,139.86229,110.71308,86.579834,-0.1673024,-2.639405,3.0690687,0.8497766,-1.2299433,2.7303965,2.0757196,-1.1787688,11.561528,14.655278,6.2318172,9.799645,36.02678298950195,2.0368385314941406,-5.091579914093018,501.49365,2.4721026,-2.204140931367874,1.6069417635547083,1.0322301387786865,-1.1870619058609009,1115.1206,730.3343,118.3946,110.85464,792.31335,510.59024,1115.12060546875
9839,189.04822,114.1755,106.5202,32.6202,-1.4736307,1.6154549,1.5003093,-2.1490645,-1.4394058,0.73109585,3.2857985,1.6540898,19.50707,2.0470936,23.040068,1.9768846,10.951665878295898,2.8927512168884277,-5.555955410003662,442.36414,-3.0890856,1.9168034235583704,-1.2772963047027588,-1.3924418687820435,1.2413695494281214,485.0169,1520.794,356.5664,365.9327,130.07831,158.57884,1520.7939453125
9843,129.11221,107.17996,64.971695,30.264774,2.656177,0.12917657,-0.89472085,-2.6102343,1.0989501,-0.27214456,0.25000447,-4.943062,12.659397,0.0,-9.536743e-07,1.5868598,12.252923965454102,-1.8955471515655518,5.809778213500977,331.52863,2.5270004,-1.7314611116992396,2.0247237235307693,1.0008262991905212,-0.7146871089935303,284.40363,196.96834,1281.2867,92.87973,593.65186,595.45026,1281.2867431640625
9855,126.44398,90.4408,43.753326,38.84047,-1.1779784,1.8663653,0.7869139,-2.9152815,-3.6145003,0.38651252,-0.3230332,3.376393,9.428609,8.54701,0.0,6.624333,18.741954803466797,2.615467071533203,5.208867073059082,299.47858,-3.0443437,2.4897398392306727,-0.7491017580032349,-1.8285531997680664,0.7524367014514368,806.1647,391.49457,2310.5996,79.78069,264.73914,267.7028,2310.599609375
9881,110.81279,77.2288,73.256935,65.06607,1.8210181,-1.9763095,-1.5053489,0.67656875,-1.614373,1.092364,-4.2543807,-1.1664729,7.610664,9.920064,6.4262795,3.8065007,11.697603225708008,2.390247106552124,5.948217868804932,326.3646,-2.485858,-0.569229006767273,1.916628662739889,2.3875892798053187,-1.7136783599853516,377.81216,361.82108,100.29741,1086.1471,240.238,332.5733,1086.1470947265625
9952,116.55176,106.15508,38.627808,36.08668,-3.085631,0.08047802,2.2628465,-0.20871711,3.806654,-2.0598743,-0.92775923,1.3994986,20.028517,11.987208,1.9037213,7.3707156,31.0103816986084,-1.355684757232666,-4.302175521850586,297.42133,3.1170766,-1.7299461364746094,1.4361627772450447,-2.66465408006777,1.1469676494598389,2096.1987,712.4605,239.77698,137.64038,339.27094,129.27208,2096.19873046875
9953,203.83057,174.1697,55.477005,,-1.9414711,1.208013,0.84245014,,2.5590503,-1.3958637,0.37487853,,10.303179,18.675083,4.5969534,,20.42095947265625,-3.075425148010254,-4.674078941345215,433.47723,3.1337013,1.1339540481567383,-1.999747101460592,-2.365310017262594,,1387.8933,351.44202,,202.29556,,,1387.893310546875
10000,281.50858,183.67569,175.5873,73.248726,2.3371468,-0.7345509,-0.4491201,-3.1386673,-1.686541,0.8222384,1.2768186,2.1445303,15.643029,3.8146973e-06,-5.3947965e-06,24.698275,22.15350914001465,-2.262047290802002,-5.511307239532471,714.02026,3.0716977,-1.6839912573443812,1.5274963974952698,1.8129271864891052,-0.8766200542449951,862.0647,1026.0028,961.8899,96.90089,273.99066,245.8273,1026.0028076171875
10098,299.74838,250.23442,90.7542,72.371956,-0.34678409,2.88092,2.8075857,-0.77858186,-1.5258621,2.573671,-2.4519162,-2.0949726,3.6852183,13.813102,9.65323,5.169492,9.8788423538208,-2.2184512615203857,-5.129065990447998,713.10895,3.0554814,1.8716671764850616,-1.1838141123401087,-1.257148329411642,1.4398694038391113,2162.1458,366.1924,106.35113,1847.5056,1400.6111,161.434,2162.145751953125
10100,76.484276,73.910385,55.39302,41.190163,-0.049215533,2.8417861,-2.4169288,0.67866635,3.8812964,-2.06224,-0.14835005,0.49813917,11.942424,10.205588,-9.536743e-07,6.7434956e-07,8.49818229675293,-1.60360586643219,-6.024253845214844,246.97784,-2.8910017,1.5543903335928917,-1.8377932945834559,-0.813322901725769,2.282272219657898,1472.1631,494.5278,297.2722,155.65761,207.72943,100.54379,1472.1630859375
10126,367.50787,200.27347,111.986885,86.31793,-2.3604472,0.91264653,0.11982815,1.0318031,0.57579917,-3.731695,1.730102,0.9703382,40.308613,25.627983,-3.8146973e-06,1.9073486e-06,12.227170944213867,2.538698434829712,6.372864723205566,766.0862,3.0100918,1.3840397039996546,-1.626051902770996,-2.418870285153389,-1.5068953037261963,2372.827,459.7031,363.35306,2291.6304,1367.8647,115.547,2372.826904296875
10134,200.75804,200.51384,134.29054,63.20735,-1.9770596,0.66657287,2.1065652,-0.7259963,1.1358811,-2.5870373,-0.8849421,1.3426499,-5.3947965e-06,19.438868,20.843706,1.6528562,21.804611206054688,-1.2905898094177246,4.790802955627441,598.7698,-2.6436324,-0.6864697933197021,1.9571626782417297,-2.8860302607165735,0.564593493938446,1318.3793,489.80093,134.00122,386.66037,800.7443,310.759,1318.3792724609375
10147,299.123,210.1933,183.94008,59.413746,2.7639456,-0.7252488,0.18988448,-2.682813,-0.76217467,0.7244379,0.43669552,-3.7615142,21.207699,8.784219,35.573807,8.27491,25.01250648498535,-1.2744039297103882,4.654771327972412,752.6701,-2.793991,-2.2448357979403895,0.5491551160812378,1.4642884135246277,-1.4084089994430542,641.4247,544.27045,579.4847,190.97989,1057.627,870.64386,1057.626953125
10188,348.94955,226.18683,94.13526,23.401346,1.7796929,-1.1045148,-1.4168538,-2.6644979,-0.48124173,3.2559392,2.1342607,0.41599122,24.856352,24.645792,1.3202022,4.7683716e-07,65.65448760986328,-2.041775703430176,-4.389908790588379,692.673,2.8842077,-2.4617167154895228,0.9372608661651611,0.6249219179153442,-0.6227221488952637,1863.8234,720.02216,168.35826,180.23041,302.31937,106.20146,1863.8233642578125
10194,154.8036,115.9866,86.168175,49.229614,-1.8170993,1.0066607,1.6327431,-2.0938945,-0.47166696,1.5145485,0.7439882,4.4576426,10.454689,2.3736906,3.1252763,9.079545,11.134468078613281,2.5070714950561523,-6.403230667114258,406.18802,-2.82376,1.9590144793139856,-1.500410795211792,-0.8743283748626709,1.6822193304644983,409.5416,273.0697,1020.1904,100.33433,346.6944,425.9061,1020.1904296875
